0,fire,NNP
0,machinery,NN
0,electric,JJ
0,installation,NNS
2,section,NN
2,scope,NN
2,application,NN
2,chapter,NN
3,chapter,NN
3,apply,VBZ
3,vessel,NNS
3,construct,VBN
3,january,NNP
4,vessel,NNS
4,construct,VBN
4,january,NNP
4,construct,VBN
4,equip,VBN
4,accordance,NN
4,rule,NNS
4,applicable,VBP
4,time,NN
4,construction,NN
4,vessel,NN
4,otherwise,RB
4,provide,VBN
4,individual,JJ
4,provision,NNS
4,chapter,NN
5,vessel,NN
5,substantially,RB
5,alter,VBN
5,modify,VBN
5,vessel,NN
5,comply,VB
5,requirement,NNS
5,new,JJ
5,vessel,NN
7,amend,VBN
7,regulation,NNP
7,may,NNP
7,force,NN
7,may,NNP
11,section,NN
11,fire,NNP
11,safety,NN
12,vessel,NNS
12,construct,VBN
12,january,NNP
12,structural,JJ
12,fire,NN
12,protection,NN
12,accordance,NN
12,chapter,NN
12,c14,NNP
12,nordic,NNP
12,boat,NNP
12,standard,NNP
12,otherwise,RB
12,provide,VBN
12,individual,JJ
12,provision,NNS
12,chapter,NN
13,vessel,NNS
13,construct,VBN
13,january,NNP
13,structural,JJ
13,fire,NN
13,protection,NN
13,accordance,NN
13,rule,NNS
13,applicable,VBP
13,time,NN
13,construction,NN
13,vessel,NN
14,year,NN
14,construction,NN
14,vessel,NN
14,gasfired,VBD
14,installation,NNS
14,satisfy,VB
14,requirement,NNS
14,regulation,NNS
14,october,NNP
14,safety,NN
14,precaution,NNS
14,gasfired,JJ
14,installation,NNS
14,operate,VBG
14,propane,NN
14,liquefied,JJ
14,hydrocarbon,NN
14,gas,NNS
14,use,VBN
14,board,NN
14,vessel,NNS
16,section,NN
16,oil-fired,JJ
16,stove,NNS
17,stoves,VBZ
17,electric,JJ
17,power,NN
17,supply,NN
17,oil,NN
17,supply,NN
17,shut,VBZ
17,automatically,RB
18,stove,NN
18,over-heated,JJ
18,maximum,JJ
18,smoke,NN
18,gas,NN
20,flame,NN
20,go,VBZ
22,failure,NN
22,occur,VBZ
22,supply,NN
22,air,NN
22,power,NN
24,stove,NNS
24,electric,JJ
24,power,NN
24,supply,NN
24,oil,NN
24,supply,NN
24,shut,VBZ
24,automatically,RB
25,stove,NN
25,over-heated,JJ
25,maximum,JJ
25,smoke,NN
25,gas,NN
27,flame,NN
27,go,VBZ
29,drip,NNP
29,regulation,NN
29,stove,NNS
29,regulation,NN
29,valve,NN
29,observation,NN
29,hole,NN
29,automatic,JJ
29,shutoff,NN
29,oil,NN
29,supply,NN
29,flame,NN
29,go,VB
29,due,JJ
29,oil,NN
29,consumption,NN
29,limit,VBN
29,oil,NN
29,regulation,NN
29,valve,NN
29,installation,NN
29,instruction,NNS
29,indicate,VB
29,maximum,NN
29,permit,VBD
29,difference,NN
29,height,NN
29,oil,NN
29,tank,NN
29,regulation,NN
29,valve,NN
29,oil,NN
29,pressure,NN
29,reduction,NN
29,fit,VBN
29,satisfactory,JJ
29,regulation,NN
29,oil,NN
29,supply,NN
29,achieve,VBN
29,pressure,NN
29,variation,NNS
29,overflow,JJ
29,system,NN
29,capable,JJ
29,receive,VBG
29,full,JJ
29,volume,NN
29,tank,NN
30,resetting,NN
30,safety,NN
30,function,NN
30,manual,JJ
31,installation,NN
31,instruction,NNS
31,keep,VBN
31,board,NN
31,instruction,NNS
31,use,NN
31,post,VBN
31,stove,NN
32,stoves,VBZ
32,accessory,NNS
32,instal,VBN
32,accordance,NN
32,installation,NN
32,instruction,NNS
32,manufacturer,NN
33,stove,NNPS
33,smoke,VBN
33,outlet,NN
33,uptake,VB
35,section,NN
35,installation,NN
35,oilfired,JJ
35,stove,NN
36,stoves,VBZ
36,securely,RB
36,fix,VBN
36,floor,NN
36,fix,VBN
36,bench,NN
36,possible,JJ
36,centre,JJ
36,line,NN
36,vessel,NN
37,stove,NNS
37,automatic,JJ
37,shutoff,NN
37,oil,NN
37,supply,NN
37,event,NN
37,flame,NN
37,go,VBG
37,provide,VBN
37,separate,JJ
37,oil,NN
37,tank,NN
37,maximum,JJ
37,litre,NNS
37,oil,NN
37,tank,NN
37,fill,VBN
37,automatically,RB
37,place,VBN
37,height,NN
37,indicate,VBN
37,installation,NN
37,instruction,NNS
38,oil,NN
38,tank,NN
38,water,NN
38,separator,NN
38,plug,NN
38,drain,VBG
38,possible,JJ
38,collection,NN
38,water,NN
38,place,VBN
38,space,NN
38,stove,NN
38,instal,VBN
39,oil,NN
39,pipe,NN
39,regulator,NN
39,filter,NN
39,separation,NN
39,mud,NN
39,water,NN
39,filter,NN
39,fit,VBN
39,stove,NN
40,pipe,NNP
40,make,VBN
40,copper,NN
40,equivalent,JJ
40,material,NN
40,use,VBN
40,tank,NN
40,stove,NN
40,pipe,NNS
40,fix,VBN
40,place,VBN
40,prevent,VB
40,formation,NN
40,air,NN
40,pocket,NNS
41,stove,NNPS
41,overflow,JJ
41,opening,NNS
41,drain,NN
41,pipe,NNS
41,collection,NN
41,tank,NN
41,stove,NN
41,float,NN
41,valve,NN
41,use,VBN
41,connect,VBN
41,collection,NN
41,tank,NN
42,smoke,NNP
42,uptake,JJ
42,pipe,NNS
42,diameter,NN
42,less,RBR
42,smoke,JJ
42,outlet,NN
42,stove,NN
42,pip,VBG
42,make,VBN
42,straight,JJ
42,possible,JJ
43,drainage,NN
43,condensed,JJ
43,water/mud,NN
43,cleaning,NN
43,filter,NNS
43,inspection,NN
43,burner,NNS
43,component,NNS
43,carry,VBN
43,time,NN
43,interval,NNS
43,stipulate,VBN
43,operating,NN
43,instruction,NNS
44,space,NNPS
44,stove,NN
44,well,RB
44,ventilate,VBN
45,vessel,NNS
45,metre,NNS
45,overall,JJ
45,length,NN
45,stove,NN
45,inspect,VBN
45,approved,JJ
45,company,NN
45,month,NNS
45,instal,VBN
47,section,NN
47,insulation,NN
47,fireplace,NNS
48,bulkhead,NNP
48,insulate,VBN
48,non-combustible,JJ
48,material,NN
48,accordance,NN
48,appendix,NNP
49,stove,NNS
49,wooden,JJ
49,floor,NN
49,combustible,JJ
49,floor,NN
49,cover,VBG
49,protect,VBN
49,steel,NN
49,aluminium,JJ
49,sheet,NNS
49,cover,VBG
49,whole,JJ
49,floor,NN
49,area,NN
49,fireplace,NN
49,front,NN
49,stove,NN
49,least,JJS
49,cm,NN
49,fire,NN
49,door,NN
49,stove,NN
49,place,VBN
49,bench,NN
49,similar,JJ
49,bench,NN
49,protect,VBN
49,non-combustible,JJ
49,material,NN
51,section,NN
51,smoke,NNP
51,uptake,JJ
51,exhaust,JJ
51,pipe,NNS
52,smoke,NNP
52,uptake,NNS
52,exhaust,JJ
52,pipe,NNS
52,consist,VB
52,least,JJS
52,mm,JJ
52,thick,NN
52,steel,NN
52,plate,NNS
52,securely,RB
52,fix,VBN
52,smoke,NNP
52,uptakes,JJ
52,carry,VBN
52,least,JJS
52,deck,NN
53,saucer,NNP
53,form,VBD
53,rockwool,JJ
53,sheet,NNS
53,least,JJS
53,cm,NN
53,thickness,NN
53,provide,VBN
53,smoke,JJ
53,uptake,NN
53,combustible,JJ
53,material,NN
53,insulation,NN
53,form,NN
53,non-combustible,JJ
53,material,NN
53,provide,VBN
53,metal,NN
53,cover,NN
53,plate,NNS
53,combustible,JJ
53,material,NN
53,alternatively,RB
53,pipe,NN
53,diameter,NN
53,least,JJS
53,cm,NN
53,large,JJR
53,smoke,NN
53,uptake,VBP
53,pipe,NN
53,fit,VBN
53,pipe,NN
53,order,NN
53,provide,VB
53,vertical,JJ
53,air,NN
53,circulation,NN
53,pipe,NNS
53,insulation,NN
53,saucer,NN
53,form,VBN
53,rockwool,NN
53,mineral,JJ
53,wool,JJ
53,twine,NN
53,least,JJS
53,cm,NN
53,thickness,NN
53,provide,VBN
53,outer,NN
53,pipe,NN
53,combustible,JJ
53,material,NN
53,pipe,JJ
53,carry,VBN
53,least,JJS
53,deck,NN
53,outlet,NN
53,protect,VBN
53,collar,NN
54,smoke,NN
54,uptake,NN
54,carry,VBN
54,bulkhead,NN
54,bulkhead,NN
54,insulate,VBN
54,non-combustible,JJ
54,material,NN
54,smoke,NNP
54,uptakes,JJ
54,place,VBN
54,close,JJR
54,cm,NN
54,insulate,VBN
54,bulkhead,NNS
54,smoke,NN
54,uptake,NN
54,pipe,NN
54,insulate,VBN
54,saucer,NN
54,form,VBN
54,rockwool,NN
54,mineral,JJ
54,wool,JJ
54,twine,NN
54,least,JJS
54,cm,NN
54,thickness,NN
54,distance,NN
54,insulate,VBN
54,bulkhead,NN
54,reduce,VBN
54,cm,NN
55,exhaust,VBP
55,manifold,NN
55,watercooled,VBN
55,part,NNS
55,exhaust,NN
55,pipe,NNS
55,cause,VB
55,ignition,NN
55,insulate,VBN
55,oil,NN
55,penetrate,VB
55,gas,NNS
55,watercooled,VBN
55,arrangement,NNS
55,accept,VBN
55,exhaust,JJ
55,pipe,NNS
55,close,JJR
55,cm,NN
55,combustible,JJ
55,material,NN
56,oil,NN
56,pipe,NNS
56,place,VBN
56,far,RB
56,possible,JJ
56,away,RB
56,exhaust,JJ
56,pipe,NNS
56,hot,JJ
56,engine,NN
56,part,NNS
58,section,NN
58,insulation,NN
58,non-combustible,JJ
58,material,NN
59,non-combustible,JJ
59,material,NN
59,mean,VBZ
59,material,NN
59,test,VBN
59,evaluate,VBN
59,accordance,NN
59,msc.61,NNP
59,ftp,NNP
59,code,NNP
59,satisfy,VBZ
59,requirement,NNS
59,qualify,VBG
59,material,NNS
59,non-combustible,JJ
59,insulation,NN
59,necessary,JJ
59,order,NN
59,preserve,VB
59,fire-insulating,JJ
59,effect,NN
59,mount,VBN
59,sheet,NN
59,galvanized,JJ
59,steel,NN
59,aluminium,NN
61,section,NN
61,insulation,NN
61,machinery,NN
61,space,NNS
61,wooden,NN
61,vessel,NNS
62,machinery,NN
62,space,NNS
62,wooden,JJ
62,vessel,NNS
62,floor,NNS
62,steel,NN
62,aluminium,NN
62,plate,NNS
62,machinery,NN
62,space,VBZ
62,insulate,VBN
62,non-combustible,JJ
62,material,NN
62,approve,VBN
62,fire-extinguishing,NN
62,system,NN
63,machinery,NN
63,space,NNS
63,planking,NN
63,wooden,JJ
63,casing,NNS
63,beam,NNS
63,surface,NNS
63,deck,NN
63,well,RB
63,bulkhead,NNS
63,forward,NNS
63,aft,NN
63,machinery,NN
63,space,NN
63,insulate,VBN
63,non-combustible,JJ
63,material,NN
64,machinery,NN
64,space,NNS
64,inside,JJ
64,planking,NN
64,woodwork,VBP
64,insulate,VBN
64,non-combustible,JJ
64,material,NN
64,low,JJR
64,edge,NN
64,floor,NN
64,insulation,NN
64,require,VBN
64,fuel,JJ
64,oil,NN
64,tank,NNS
64,insulation,NN
64,fit,VBN
64,tightly,RB
64,tank,NN
65,vessel,NNS
65,engine,NN
65,place,VBN
65,separate,JJ
65,compartment,NN
65,combustible,JJ
65,material,NN
65,expose,VBN
65,heat,VB
65,exhaust,JJ
65,manifold,NNS
65,exhaust,JJ
65,pipe,NNS
65,insulate,VBN
65,non-combustible,JJ
65,material,NN
65,engine,NN
65,cover,NN
65,use,VBN
65,insulate,VBN
65,inside,NN
65,mount,VBN
65,galvanized,JJ
65,steel,NN
65,aluminium,JJ
65,sheet,NN
67,section,NN
67,fire-extinguishing,JJ
67,system,NNS
67,machinery,NN
67,space,NNS
68,vessel,NNS
68,metre,NNS
68,overall,JJ
68,length,NN
68,fire-extinguishing,JJ
68,system,NN
68,person,NNS
68,board,NN
68,fire-extinguishing,JJ
68,system,NN
68,capable,JJ
68,manual,JJ
68,release,NN
69,extinguish,VBG
69,medium,NN
69,approved,JJ
69,type,NN
69,amount,NN
69,extinguish,VBG
69,medium,NN
69,determine,VBN
69,individual,JJ
69,case,NN
69,depend,VBG
69,size,NN
69,machinery,NN
69,space,NN
70,fire-extinguishing,JJ
70,system,NN
70,capable,JJ
70,release,VBN
70,position,NN
70,machinery,NN
70,space,NN
70,release,NN
70,equipment,NN
70,clearly,RB
70,mark,VBN
70,provide,VBN
70,instruction,NNS
70,use,NN
70,protect,VBN
70,unintentional,JJ
70,release,NN
71,vessel,NNS
71,less,JJR
71,metre,NNS
71,overall,JJ
71,length,NN
71,construct,VBD
71,january,NNP
71,alternative,JJ
71,equip,VBN
71,fire-extinguishing,JJ
71,system,NN
71,accordance,NN
71,guideline,NNS
71,lay,VBN
71,chapter,NN
71,c14,NNP
71,nordic,NNP
71,boat,NNP
71,standard,NNP
72,co2,NNP
72,container,NNS
72,container,NNS
72,extinguish,VBG
72,gas,NN
72,hazardous,JJ
72,event,NN
72,leak,NN
72,appurtenant,JJ
72,release,NN
72,device,NN
72,place,VBN
72,separate,JJ
72,space/locker,NN
72,machinery,NN
72,space,NN
72,gastight,NNP
72,bulkheads,VBZ
72,provide,VBN
72,adjacent,JJ
72,space,NNS
72,entrance,NN
72,open,JJ
72,deck,NN
72,alarm,JJ
72,signal,NN
72,activate,VBN
72,automatically,RB
72,co2,NNP
72,space/locker,NN
72,open,VBN
72,ensure,VBN
72,person,NNS
72,present,JJ
72,machinery,NN
72,space,NN
72,co2,NNP
72,gas,NN
72,release,VBN
72,space/locker,NN
72,release,NN
72,co2,NNP
72,ventilation,NN
72,open,JJ
72,air,NN
74,section,NN
74,fire,NNP
74,detection,NN
74,alarm,NN
74,system,NN
75,vessel,NNS
75,metre,NNS
75,overall,JJ
75,length,NN
75,irrespective,NN
75,year,NN
75,construction,NN
75,fire,VBN
75,detection,NN
75,system,NN
75,fire,NN
75,alarm,NN
75,system,NN
75,machinery,NN
75,space,NNS
75,smoke,VB
75,alarm,NN
75,system,NN
75,cabin,NNS
75,accordance,NN
75,appendix,NNP
76,vessel,NNS
76,less,JJR
76,meter,NNS
76,overall,JJ
76,length,NN
76,fit,VBN
76,least,JJS
76,smoke,NN
76,detector,NN
76,heat,NN
76,detector,NN
76,machinery,NN
76,space,NNS
76,least,JJS
76,smoke,NN
76,detector,NN
76,recreational,JJ
76,space,NNS
76,least,JJS
76,smoke,NN
76,detector,NN
76,wheelhouse,NN
78,section,NN
78,fire,NN
78,extinguisher,NNS
79,vessel,NNS
79,irrespective,NN
79,year,NN
79,construction,NN
79,least,JJS
79,approve,VBD
79,fire,NN
79,extinguisher,NNS
79,least,JJS
79,kg,NN
79,least,JJS
79,approve,VBD
79,fire,NN
79,extinguisher,NN
79,place,VBN
79,suitable,JJ
79,place,NN
79,machinery,NN
79,space,NN
79,least,JJS
79,approve,VBD
79,fire,NN
79,extinguisher,NN
79,place,VBN
79,accommodation,NN
79,space,NNS
79,vessel,NNS
79,wheelhouse,NN
79,accommodation,NN
79,space,NNS
79,fire,NN
79,extinguisher,NN
79,sufficient,JJ
80,fire,NN
80,extinguisher,NNS
80,pressurised,JJ
80,extinguish,VBG
80,medium,NN
80,place,VBN
80,accommodation,NN
80,space,NNS
80,fire,NNP
80,extinguisher,NNS
80,expose,VBN
80,frost,VB
80,frost-proof,JJ
80,type,NN
81,least,JJS
81,spare,JJ
81,charge,NN
81,provide,VBN
81,extinguisher,NN
81,extinguisher,NN
81,type,NN
81,charge,VBN
81,board,NN
81,number,NN
81,extinguisher,NNS
81,increase,VBN
81,cent,NN
82,fire,NN
82,extinguisher,NNS
82,inspect,VBN
82,annually,RB
82,accordance,NN
82,ns3910,NNP
82,date,NN
82,inspection,NN
82,mark,VBN
82,extinguisher,NN
84,amend,VBN
84,regulation,NNP
84,may,NNP
84,force,NN
84,may,NNP
88,section,NN
88,ventilation,NN
88,system,NNS
89,vessel,NN
89,machinery,NN
89,space,NN
89,least,JJS
89,ventilator,NNS
89,capable,JJ
89,close,VBN
89,deck,NN
89,cabin,NNP
89,least,JJS
89,ventilator,NNS
89,diameter,NN
89,least,JJS
89,cm,NN
91,section,NN
91,material,NNS
92,material,NNS
92,varnish,NNS
92,paint,NNS
92,produce,VBN
92,nitrocellulose,JJ
92,basis,NN
92,basis,NN
92,readily,VB
92,ignite,NNS
92,permit,VBN
92,use,VBN
92,anywhere,RB
92,board,NN
94,section,NN
94,storage,NN
94,oil,NN
94,fuel,NN
94,flammable,JJ
94,liquid,NNS
95,oil,NN
95,fuel,NN
95,store,VBN
95,tank,NNS
95,steel,NN
95,equivalent,JJ
95,material,NN
96,outlet,NNS
96,oil,NN
96,fuel,NN
96,tank,NNS
96,fit,VBN
96,closing,NN
96,valve,NN
96,cock,NN
96,tank,NN
96,capable,JJ
96,close,VBN
96,deck,NN
96,test,NN
96,cock,NNS
96,cock,NNS
96,oil,NN
96,gauge,NN
96,glass,NN
96,self-closing,JJ
96,type,NN
96,tank,NN
96,fit,VBN
96,drip,NN
96,tray,NNS
96,decked,JJ
96,vessel,NNS
96,machinery,NN
96,space,NN
96,fill,VBG
96,pipe,NNS
96,air,VBG
96,pipe,NNS
96,carry,VBN
96,deck,NN
96,open,JJ
96,air,NN
97,extra,JJ
97,fuel,NN
97,flammable,JJ
97,liquid,NNS
97,place,VBN
97,open,JJ
97,deck,NN
97,store,VBN
97,suitable,JJ
97,container,NNS
97,well-ventilated,JJ
97,room/locker,NN
97,door,NN
97,communicate,VBG
97,open,JJ
97,deck,NN
97,electrical,JJ
97,source,NNS
97,ignition,NN
99,section,NN
99,material,NNS
99,pipeline,NNS
100,seawater,NNP
100,pipe,NNS
100,bilge,NN
100,pipe,NNS
100,pipe,NNS
100,convey,VBG
100,oil,NN
100,pipeline,NNS
100,require,VBN
100,safety,NN
100,ship,NN
100,make,VBN
100,non-combustible,JJ
100,material,NN
100,short,NNP
100,flexible,JJ
100,pipe,NN
100,connection,NNS
100,make,VBN
100,material,NN
100,easily,RB
100,render,VBN
100,ineffective,JJ
100,heat,NN
100,accept,VBN
101,seawater,NN
101,pipe,NNS
103,short,NN
103,flexible,JJ
103,pipe,NN
103,connection,NNS
103,pipe,NNS
103,convey,VBG
103,oil,NN
103,necessitate,VBN
103,vibration,NNS
105,failure,NN
105,material,NN
105,due,JJ
105,fire,VB
105,lead,VB
105,flood,VBG
105,scupper,NNS
105,sanitary,JJ
105,discharge,NNS
105,outlet,NNS
105,close,JJ
105,waterline,NN
105,make,VBN
105,oil-resistant,JJ
105,reinforced,JJ
105,material,NNS
105,easily,RB
105,damage,VBN
105,heat,NN
107,section,NN
107,machinery,NN
107,pip,VBG
107,system,NNS
108,vessel,NNS
108,construct,VBN
108,january,NNP
108,satisfy,VB
108,requirement,NNS
108,nordic,NNP
108,boat,NNP
108,standard,NNP
109,c6,NN
109,bilge,JJ
109,system,NNS
111,c9,NN
111,oil,NN
111,fuel,NN
111,system,NNS
113,c8,NNP
113,engine,NN
113,installation,NNS
115,c7,NNP
115,c10,NNP
115,rudder,NN
115,propeller,NN
115,arrangement,NNS
117,vessel,NNS
117,construct,VBN
117,january,NNP
117,far,RB
117,possible,JJ
117,satisfy,NN
117,requirement,NNS
117,nordic,NNP
117,boat,NNP
117,standard,NNP
117,chapter,NN
117,c6,NNP
117,bilge,NN
117,system,NNS
119,section,NN
119,electrical,JJ
119,installation,NNS
120,vessel,NNS
120,metre,NNS
120,overall,JJ
120,length,NN
120,construct,VBD
120,january,NNP
120,electrical,JJ
120,installation,NNS
120,voltage,NNS
120,v,NNP
120,satisfy,VB
120,requirement,NNS
120,nordic,NNP
120,boat,NNP
120,standard,NNP
120,c11,NNP
120,electrical,JJ
120,installation,NNS
121,vessel,NNS
121,metre,NNS
121,overall,JJ
121,length,NN
121,construct,VBD
121,january,NNP
121,electrical,JJ
121,installation,NNS
121,voltage,NNS
121,v,NNP
121,compliance,NN
121,rule,NNS
121,force,NN
121,time,NN
121,construction,NN
122,vessel,NNS
122,metre,NNS
122,overall,JJ
122,length,NN
122,construct,VBD
122,january,NNP
122,electrical,JJ
122,installation,NNS
122,voltage,NNS
122,v,NNP
122,satisfy,VB
122,requirement,NNS
122,lay,VBD
122,repealed,JJ
122,regulation,NNS
122,march,NNP
122,electrical,JJ
122,installation,NNS
122,maritime,NNP
122,installation,NNS
123,vessel,NNS
123,metre,NNS
123,overall,JJ
123,length,NN
123,construct,VBD
123,january,NNP
123,electrical,JJ
123,installation,NNS
123,voltage,NNS
123,v,NNP
123,satisfy,VB
123,requirement,NNS
123,lay,VBD
123,regulation,NNS
123,december,NNP
123,concern,VBG
123,maritime,JJ
123,electrical,JJ
123,installation,NNS
123,lay,VBD
123,norwegian,JJ
123,directorate,NNP
123,civil,NNP
123,protection,NNP
125,section,NN
125,emergency,NNP
125,source,NN
125,power,NN
125,emergency,NN
125,lighting,NN
126,vessel,NNS
126,metre,NNS
126,overall,JJ
126,length,NN
126,construct,VBD
126,january,NNP
126,emergency,NN
126,source,NN
126,power,NN
126,provide,VBG
126,satisfactory,JJ
126,light,VBG
126,least,JJS
126,hour,NNS
127,lighting,NN
127,area,NNS
127,life-saving,JJ
127,appliance,NNS
127,launch,VBG
127,arrangement,NNS
129,lighting,NN
129,alleyway,NNS
129,stairway,NNS
129,exit,NNS
129,life-saving,JJ
129,appliance,NNS
129,sea,NN
129,life-saving,JJ
129,appliance,NNS
129,launch,VBN
131,necessary,JJ
131,navigation,NN
131,light,NNS
133,require,VBD
133,alarm,NN
133,system,NN
135,emergency,NN
135,power,NN
135,provide,VBN
135,following,JJ
135,source,NNS
136,accumulator,NN
136,battery,NN
136,capable,JJ
136,carry,VBG
136,load,NN
136,pursuant,NN
136,first,JJ
136,paragraph,NN
136,recharge,VBG
136,suffer,VBG
136,excessive,JJ
136,voltage,NN
136,drop,NN
136,automatically,RB
136,connect,VBN
136,emergency,NN
136,switchboard,NN
136,main,JJ
136,power,NN
136,fails,NNS
138,generator,NN
138,drive,VBN
138,suitable,JJ
138,type,NN
138,power,NN
138,machinery,NN
138,independent,JJ
138,supply,NN
138,fuel,NN
138,appropriate,JJ
138,start,VBG
138,arrangement,NNS
138,drive,VBN
138,fuel,NN
138,flashpoint,NN
138,less,JJR
140,entire,JJ
140,installation,NN
140,capable,JJ
140,operate,VBG
140,even,RB
140,vessel,NN
140,list,VBN
140,degree,NNS
140,trim,NN
140,vessel,NN
140,degree,NNS
141,switchboard,NNS
141,main,JJ
141,power,NN
141,emergency,NN
141,power,NN
141,clearly,RB
141,mark,VBN
141,place,VBN
141,far,RB
141,practicable,JJ
141,expose,VBN
141,water,NN
141,fire,NN
141,emergency,NN
141,source,NN
141,power,NN
141,possible,JJ
141,place,VBN
141,deck,NN
141,emergency,NN
141,source,NN
141,power,NN
141,place,VBN
141,machinery,NN
141,space,NN
141,place,VBN
141,floor,NN
141,well-ventilated,JJ
141,place,NN
142,emergency,NN
142,source,NN
142,power,NN
142,emergency,NN
142,light,VBG
142,vessel,NNS
142,construct,VBN
142,january,NNP
142,accordance,NN
142,rule,NNS
142,force,NN
142,time,NN
142,construction,NN
144,section,NN
144,equivalent,NNS
145,vessel,NNS
145,construct,VBN
145,pursuant,NN
145,nordic,NNP
145,boat,NNP
145,standard,NNP
145,consider,VBN
145,satisfy,VB
145,requirement,NNS
145,section,NNS
