1,fire,NNP
1,machinery,NN
1,electric,JJ
1,installation,NNS
2,section,NN
3,scope,NN
3,application,NN
3,chapter,NN
3,chapter,NN
3,apply,VBZ
3,vessel,NNS
3,construct,VBN
3,january,NNP
4,vessel,NNS
4,construct,VBN
4,january,NNP
4,construct,VBN
4,equip,VBN
4,accordance,NN
4,rule,NNS
4,applicable,VBP
4,time,NN
4,construction,NN
4,vessel,NN
4,otherwise,RB
4,provide,VBN
4,individual,JJ
4,provision,NNS
4,chapter,NN
5,vessel,NN
5,substantially,RB
5,alter,VBN
5,modify,VBN
5,vessel,NN
5,comply,VB
5,requirement,NNS
5,new,JJ
5,vessel,NN
6,amend,VBN
6,regulation,NNP
6,may,NNP
6,force,NN
6,may,NNP
7,section,NN
8,fire,NNP
8,safety,NN
8,vessel,NNS
8,construct,VBN
8,january,NNP
8,structural,JJ
8,fire,NN
8,protection,NN
8,accordance,NN
8,chapter,NN
8,c14,NNP
8,nordic,NNP
8,boat,NNP
8,standard,NNP
8,otherwise,RB
8,provide,VBN
8,individual,JJ
8,provision,NNS
8,chapter,NN
9,vessel,NNS
9,construct,VBN
9,january,NNP
9,structural,JJ
9,fire,NN
9,protection,NN
9,accordance,NN
9,rule,NNS
9,applicable,VBP
9,time,NN
9,construction,NN
9,vessel,NN
10,year,NN
10,construction,NN
10,vessel,NN
10,gasfired,VBD
10,installation,NNS
10,satisfy,VB
10,requirement,NNS
10,regulation,NNS
10,october,NNP
11,safety,NN
11,precaution,NNS
11,gasfired,JJ
11,installation,NNS
12,operating,NN
12,propane,NN
12,liquefied,JJ
12,hydrocarbon,NN
12,gas,NNS
12,use,VBN
12,board,NN
12,vessel,NNS
13,section,NN
14,oil-fired,JJ
14,stove,NNS
14,stoves,VBZ
14,electric,JJ
14,power,NN
14,supply,NN
14,oil,NN
14,supply,NN
14,shut,VBZ
14,automatically,RB
14,stove,NN
14,over-heated,JJ
14,maximum,JJ
14,smoke,NN
14,gas,NN
14,flame,NN
14,go,VBZ
14,failure,NN
14,occur,VBZ
14,supply,NN
14,air,NN
14,power,NN
15,stove,NNS
15,electric,JJ
15,power,NN
15,supply,NN
15,oil,NN
15,supply,NN
15,shut,VBZ
15,automatically,RB
15,stove,NN
15,over-heated,JJ
15,maximum,JJ
15,smoke,NN
15,gas,NN
15,flame,NN
15,go,VBZ
16,drip,NNP
16,regulation,NN
16,stove,NNS
16,regulation,NN
16,valve,NN
16,observation,NN
16,hole,NN
16,automatic,JJ
16,shutoff,NN
16,oil,NN
16,supply,NN
16,flame,NN
16,go,VB
16,due,JJ
16,oil,NN
16,consumption,NN
16,limit,VBN
16,oil,NN
16,regulation,NN
16,valve,NN
17,installation,NN
17,instruction,NNS
17,indicate,VB
17,maximum,NN
17,permit,VBD
17,difference,NN
17,height,NN
17,oil,NN
17,tank,NN
17,regulation,NN
17,valve,NN
18,oil,NN
18,pressure,NN
18,reduction,NN
18,fit,VBN
18,satisfactory,JJ
18,regulation,NN
18,oil,NN
18,supply,NN
18,achieve,VBN
18,pressure,NN
18,variation,NNS
19,overflow,NN
19,system,NN
19,capable,JJ
19,receive,VBG
19,full,JJ
19,volume,NN
19,tank,NN
20,resetting,NN
20,safety,NN
20,function,NN
20,manual,JJ
21,installation,NN
21,instruction,NNS
21,keep,VBN
21,board,NN
22,instruction,NNS
22,use,NN
22,post,VBN
22,stove,NN
23,stoves,VBZ
23,accessory,NNS
23,instal,VBN
23,accordance,NN
23,installation,NN
23,instruction,NNS
23,manufacturer,NN
24,stove,NNPS
24,smoke,VBN
24,outlet,NN
24,uptake,VB
25,section,NN
26,installation,NN
27,oilfired,VBN
27,stove,NN
27,stoves,VBZ
27,securely,RB
27,fix,VBN
27,floor,NN
27,fix,VBN
27,bench,NN
27,possible,JJ
27,centre,JJ
27,line,NN
27,vessel,NN
28,stove,NNS
28,automatic,JJ
28,shutoff,NN
28,oil,NN
28,supply,NN
28,event,NN
28,flame,NN
28,go,VBG
28,provide,VBN
28,separate,JJ
28,oil,NN
28,tank,NN
28,maximum,JJ
28,litre,NNS
29,oil,NN
29,tank,NN
29,fill,VBN
29,automatically,RB
29,place,VBN
29,height,NN
29,indicate,VBN
29,installation,NN
29,instruction,NNS
30,oil,NN
30,tank,NN
30,water,NN
30,separator,NN
30,plug,NN
30,drain,VBG
30,possible,JJ
30,collection,NN
30,water,NN
30,place,VBN
30,space,NN
30,stove,NN
30,instal,VBN
31,oil,NN
31,pipe,NN
31,regulator,NN
31,filter,NN
31,separation,NN
31,mud,NN
31,water,NN
32,filter,NN
32,fit,VBN
32,stove,NN
33,pipe,NNP
33,make,VBN
33,copper,NN
33,equivalent,JJ
33,material,NN
33,use,VBN
33,tank,NN
33,stove,NN
34,pipe,NNS
34,fix,VBN
34,place,VBN
34,prevent,VB
34,formation,NN
34,air,NN
34,pocket,NNS
35,stove,NNPS
35,overflow,JJ
35,opening,NNS
35,drain,NN
35,pipe,NNS
35,collection,NN
35,tank,NN
36,stove,NN
36,float,NN
36,valve,NN
36,use,VBN
36,connect,VBN
36,collection,NN
36,tank,NN
37,smoke,NNP
37,uptake,JJ
37,pipe,NNS
37,diameter,NN
37,less,RBR
37,smoke,JJ
37,outlet,NN
37,stove,NN
37,pip,VBG
37,make,VBN
37,straight,JJ
37,possible,JJ
38,drainage,NN
38,condensed,JJ
38,water/mud,NN
38,cleaning,NN
38,filter,NNS
38,inspection,NN
38,burner,NNS
38,component,NNS
38,carry,VBN
38,time,NN
38,interval,NNS
38,stipulate,VBN
38,operating,NN
38,instruction,NNS
39,space,NNPS
39,stove,NN
39,well,RB
39,ventilate,VBN
40,vessel,NNS
40,metre,NNS
40,overall,JJ
40,length,NN
40,stove,NN
40,inspect,VBN
40,approved,JJ
40,company,NN
40,month,NNS
40,instal,VBN
41,section,NN
42,insulation,NN
42,fireplace,NNS
43,bulkhead,NNP
43,insulate,VBN
43,non-combustible,JJ
43,material,NN
43,accordance,NN
43,appendix,NNP
44,stove,NNS
44,wooden,JJ
44,floor,NN
44,combustible,JJ
44,floor,NN
44,cover,VBG
44,protect,VBN
44,steel,NN
44,aluminium,JJ
44,sheet,NNS
44,cover,VBG
44,whole,JJ
44,floor,NN
44,area,NN
44,fireplace,NN
44,front,NN
44,stove,NN
44,least,JJS
44,centimetre,NN
44,fire,NN
44,door,NN
45,stove,NN
45,place,VBN
45,bench,NN
45,similar,JJ
45,bench,NN
45,protect,VBN
45,non-combustible,JJ
45,material,NN
46,section,NN
47,smoke,NNP
47,uptake,NN
47,exhaust,JJ
47,pipe,NNS
47,smoke,NNP
47,uptake,NNS
47,exhaust,JJ
47,pipe,NNS
47,consist,VB
47,least,JJS
47,millimetre,JJ
47,thick,NN
47,steel,NN
47,plate,NNS
47,securely,RB
47,fix,VBN
48,smoke,NNP
48,uptake,NNS
48,carry,VBN
48,least,JJS
48,metre,NNS
48,deck,NN
49,saucer,NNP
49,form,VBD
49,rockwool,JJ
49,sheet,NNS
49,least,JJS
49,centimetre,NN
49,thickness,NN
49,provide,VBN
49,smoke,JJ
49,uptake,NN
49,combustible,JJ
49,material,NN
50,insulation,NN
50,form,NN
50,non-combustible,JJ
50,material,NN
50,provide,VBN
50,metal,NN
50,cover,NN
50,plate,NNS
50,combustible,JJ
50,material,NN
51,alternatively,RB
51,pipe,NN
51,diameter,NN
51,least,JJS
51,centimetre,NNS
51,large,JJR
51,smoke,NN
51,uptake,VBP
51,pipe,NN
51,fit,VBN
51,pipe,NN
51,order,NN
51,provide,VB
51,vertical,JJ
51,air,NN
51,circulation,NN
51,pipe,NNS
52,insulation,NN
52,saucer,NN
52,form,VBN
52,rockwool,NN
52,mineral,JJ
52,wool,JJ
52,twine,NN
52,least,JJS
52,centimetre,NN
52,thickness,NN
52,provide,VBN
52,outer,NN
52,pipe,NN
52,combustible,JJ
52,material,NN
53,pipe,NN
53,carry,VBN
53,least,JJS
53,metre,NNS
53,deck,NN
53,outlet,NN
53,protect,VBN
53,collar,NN
54,smoke,NN
54,uptake,NN
54,carry,VBN
54,bulkhead,NN
54,bulkhead,NN
54,insulate,VBN
54,non-combustible,JJ
54,material,NN
55,smoke,NNP
55,uptake,NNS
55,place,VBN
55,close,JJR
55,centimetre,NN
55,insulate,VBN
55,bulkhead,NNS
56,smoke,NN
56,uptake,NN
56,pipe,NN
56,insulate,VBN
56,saucer,NN
56,form,VBN
56,rockwool,NN
56,mineral,JJ
56,wool,JJ
56,twine,NN
56,least,JJS
56,centimetre,JJ
56,thickness,NN
56,distance,NN
56,insulate,VBN
56,bulkhead,NN
56,reduce,VBN
56,centimetre,NN
57,exhaust,VBP
57,manifold,NN
57,watercooled,VBN
57,part,NNS
57,exhaust,NN
57,pipe,NNS
57,cause,VB
57,ignition,NN
57,insulate,VBN
57,oil,NN
57,penetrate,VB
58,gas,NNS
58,watercooled,VBN
58,arrangement,NNS
58,accept,VBN
59,exhaust,JJ
59,pipe,NNS
59,close,JJR
59,centimetre,NN
59,combustible,JJ
59,material,NN
60,oil,NN
60,pipe,NNS
60,place,VBN
60,far,RB
60,possible,JJ
60,away,RB
60,exhaust,JJ
60,pipe,NNS
60,hot,JJ
60,engine,NN
60,part,NNS
61,section,NN
62,insulation,NN
62,non-combustible,JJ
62,material,JJ
62,non-combustible,JJ
62,material,NN
62,mean,VBZ
62,material,NN
62,test,VBN
62,evaluate,VBN
62,accordance,NN
62,msc.61,NNP
62,ftp,NNP
62,code,NNP
62,satisfy,VBZ
62,requirement,NNS
62,qualify,VBG
62,material,NNS
62,non-combustible,JJ
63,insulation,NN
63,necessary,JJ
63,order,NN
63,preserve,VB
63,fire-insulating,JJ
63,effect,NN
63,mount,VBN
63,sheet,NN
63,galvanized,JJ
63,steel,NN
63,aluminium,NN
64,section,NN
65,insulation,NN
65,machinery,NN
65,space,NNS
65,wooden,JJ
65,vessel,NNS
65,machinery,NN
65,space,NNS
65,wooden,JJ
65,vessel,NNS
65,floor,NNS
65,steel,NN
65,aluminium,NN
65,plate,NNS
66,machinery,NN
66,space,NNS
66,insulate,VBN
66,non-combustible,JJ
66,material,NN
66,approve,VBN
66,fire-extinguishing,NN
66,system,NN
67,machinery,NN
67,space,NNS
67,planking,NN
67,wooden,JJ
67,casing,NNS
67,beam,NNS
67,surface,NNS
67,deck,NN
67,well,RB
67,bulkhead,NNS
67,forward,NNS
67,aft,NN
67,machinery,NN
67,space,NN
67,insulate,VBN
67,non-combustible,JJ
67,material,NN
68,machinery,NN
68,space,NNS
68,inside,JJ
68,planking,NN
68,woodwork,VBP
68,insulate,VBN
68,non-combustible,JJ
68,material,NN
68,low,JJR
68,edge,NN
68,floor,NN
69,insulation,NN
69,require,VBN
69,fuel,JJ
69,oil,NN
69,tank,NNS
69,insulation,NN
69,fit,VBN
69,tightly,RB
69,tank,NN
70,vessel,NNS
70,engine,NN
70,place,VBN
70,separate,JJ
70,compartment,NN
70,combustible,JJ
70,material,NN
70,expose,VBN
70,heat,VB
70,exhaust,JJ
70,manifold,NNS
70,exhaust,JJ
70,pipe,NNS
71,insulate,VBN
71,non-combustible,JJ
71,material,NN
72,engine,NN
72,cover,NN
72,use,VBN
72,insulate,VBN
72,inside,NN
72,mount,VBN
72,galvanized,JJ
72,steel,NN
72,aluminium,JJ
72,sheet,NN
73,section,NN
74,fire-extinguishing,VBG
74,system,NNS
74,machinery,NN
74,space,NNS
74,vessel,NNS
74,metre,NNS
74,overall,JJ
74,length,NN
74,fire-extinguishing,JJ
74,system,NN
75,person,NNS
75,board,NN
75,fire-extinguishing,JJ
75,system,NN
75,capable,JJ
75,manual,JJ
75,release,NN
76,extinguish,VBG
76,medium,NN
76,approved,JJ
76,type,NN
77,amount,NN
77,extinguish,VBG
77,medium,NN
77,determine,VBN
77,individual,JJ
77,case,NN
77,depend,VBG
77,size,NN
77,machinery,NN
77,space,NN
78,fire-extinguishing,JJ
78,system,NN
78,capable,JJ
78,release,VBN
78,position,NN
78,machinery,NN
78,space,NN
79,release,NN
79,equipment,NN
79,clearly,RB
79,mark,VBN
79,provide,VBN
79,instruction,NNS
79,use,NN
79,protect,VBN
79,unintentional,JJ
79,release,NN
80,vessel,NNS
80,less,JJR
80,metre,NNS
80,overall,JJ
80,length,NN
80,construct,VBD
80,january,NNP
80,alternative,JJ
80,equip,VBN
80,fire-extinguishing,JJ
80,system,NN
80,accordance,NN
80,guideline,NNS
80,lay,VBN
80,chapter,NN
80,c14,NNP
80,nordic,NNP
80,boat,NNP
80,standard,NNP
81,co2,NNP
81,container,NNS
81,container,NNS
81,extinguish,VBG
81,gas,NN
81,hazardous,JJ
81,event,NN
81,leak,NN
81,appurtenant,JJ
81,release,NN
81,device,NN
81,place,VBN
81,separate,JJ
81,space/locker,NN
81,machinery,NN
81,space,NN
82,gastight,NNP
82,bulkheads,VBZ
82,provide,VBN
82,adjacent,JJ
82,space,NNS
82,entrance,NN
82,open,JJ
82,deck,NN
83,alarm,NN
83,signal,NN
83,activate,VBN
83,automatically,RB
83,co2,NNP
83,space/locker,NN
83,open,VBN
84,ensure,VBN
84,person,NNS
84,present,JJ
84,machinery,NN
84,space,NN
84,co2,NNP
84,gas,NN
84,release,VBN
85,space/locker,NN
85,release,NN
85,co2,NNP
85,ventilation,NN
85,open,JJ
85,air,NN
86,section,NN
87,fire,NNP
87,detection,NN
87,alarm,NN
87,system,NN
87,vessel,NNS
87,metre,NNS
87,overall,JJ
87,length,NN
87,irrespective,NN
87,year,NN
87,construction,NN
87,fire,VBN
87,detection,NN
87,system,NN
87,fire,NN
87,alarm,NN
87,system,NN
87,machinery,NN
87,space,NNS
87,smoke,VB
87,alarm,NN
87,system,NN
87,cabin,NNS
87,accordance,NN
87,appendix,NNP
88,vessel,NNS
88,less,JJR
88,meter,NNS
88,overall,JJ
88,length,NN
88,fit,VBN
88,least,JJS
88,smoke,NN
88,detector,NN
88,heat,NN
88,detector,NN
88,machinery,NN
88,space,NNS
88,least,JJS
88,smoke,NN
88,detector,NN
88,recreational,JJ
88,space,NNS
88,least,JJS
88,smoke,NN
88,detector,NN
88,wheelhouse,NN
89,section,NN
90,fire,NN
90,extinguisher,NNS
90,vessel,NNS
90,irrespective,NN
90,year,NN
90,construction,NN
90,least,JJS
90,approve,VBD
90,fire,NN
90,extinguisher,NNS
90,least,JJS
90,kilogram,NN
91,least,JJS
91,approve,VBD
91,fire,NN
91,extinguisher,NN
91,place,VBN
91,suitable,JJ
91,place,NN
91,machinery,NN
91,space,NN
91,least,JJS
91,approve,VBD
91,fire,NN
91,extinguisher,NN
91,place,VBN
91,accommodation,NN
91,space,NNS
92,vessel,NNS
92,wheelhouse,NN
92,accommodation,NN
92,space,NNS
92,fire,NN
92,extinguisher,NN
92,sufficient,JJ
93,fire,NN
93,extinguisher,NNS
93,pressurised,JJ
93,extinguish,VBG
93,medium,NN
93,place,VBN
93,accommodation,NN
93,space,NNS
94,fire,NN
94,extinguisher,NNS
94,expose,VBN
94,frost,VB
94,frost-proof,JJ
94,type,NN
95,least,JJS
95,spare,JJ
95,charge,NN
95,provide,VBN
95,extinguisher,NN
96,extinguisher,NN
96,type,NN
96,charge,VBN
96,board,NN
96,number,NN
96,extinguisher,NNS
96,increase,VBN
96,cent,NN
97,fire,NN
97,extinguisher,NNS
97,inspect,VBN
97,annually,RB
97,accordance,NN
97,ns3910,NNP
98,date,NN
98,inspection,NN
98,mark,VBN
98,extinguisher,NN
99,amend,VBN
99,regulation,NNP
99,may,NNP
99,force,NN
99,may,NNP
100,section,NN
101,ventilation,NN
101,system,NNS
101,vessel,NN
101,machinery,NN
101,space,NN
101,least,JJS
101,ventilator,NNS
101,capable,JJ
101,close,VBN
101,deck,NN
102,cabin,NNS
102,least,JJS
102,ventilator,NNS
102,diameter,NN
102,least,JJS
102,centimetre,NN
103,section,NN
104,material,NNS
105,material,NNS
105,varnish,NNS
105,paint,NNS
106,produce,VBN
106,nitrocellulose,JJ
106,basis,NN
106,basis,NN
106,readily,VB
106,ignite,NNS
106,permit,VBN
106,use,VBN
106,anywhere,RB
106,board,NN
107,section,NN
108,storage,NN
108,oil,NN
108,fuel,NN
108,flammable,JJ
108,liquid,NNS
108,oil,NN
108,fuel,NN
108,store,VBN
108,tank,NNS
108,steel,NN
108,equivalent,JJ
108,material,NN
109,outlet,NNS
109,oil,NN
109,fuel,NN
109,tank,NNS
109,fit,VBN
109,closing,NN
109,valve,NN
109,cock,NN
109,tank,NN
109,capable,JJ
109,close,VBN
109,deck,NN
110,test,NN
110,cock,NNS
110,cock,NNS
110,oil,NN
110,gauge,NN
110,glass,NN
110,self-closing,JJ
110,type,NN
111,tank,NN
111,fit,VBN
111,drip,NN
111,tray,NNS
112,decked,JJ
112,vessel,NNS
112,machinery,NN
112,space,NN
112,fill,VBG
112,pipe,NNS
112,air,VBG
112,pipe,NNS
112,carry,VBN
112,deck,NN
112,open,JJ
112,air,NN
113,extra,JJ
113,fuel,NN
113,flammable,JJ
113,liquid,NNS
113,place,VBN
113,open,JJ
113,deck,NN
113,store,VBN
113,suitable,JJ
113,container,NNS
113,well-ventilated,JJ
113,room/locker,NN
113,door,NN
113,communicate,VBG
113,open,JJ
113,deck,NN
113,electrical,JJ
113,source,NNS
113,ignition,NN
114,section,NN
115,material,NNS
115,pipeline,NNS
116,seawater,NNP
116,pipe,NNS
116,bilge,NN
116,pipe,NNS
116,pipe,NNS
116,convey,VBG
116,oil,NN
116,pipeline,NNS
116,require,VBN
116,safety,NN
116,ship,NN
116,make,VBN
116,non-combustible,JJ
116,material,NN
117,short,NNP
117,flexible,JJ
117,pipe,NN
117,connection,NNS
117,make,VBN
117,material,NN
117,easily,RB
117,render,VBN
117,ineffective,JJ
117,heat,NN
117,accept,VBN
117,seawater,NN
117,pipe,NNS
117,short,NN
117,flexible,JJ
117,pipe,NN
117,connection,NNS
117,pipe,NNS
117,convey,VBG
117,oil,NN
117,necessitate,VBN
117,vibration,NNS
118,failure,NN
118,material,NN
118,due,JJ
118,fire,VB
118,lead,VB
118,flood,VBG
118,scupper,NNS
118,sanitary,JJ
118,discharge,NNS
118,outlet,NNS
118,close,JJ
118,waterline,NN
118,make,VBN
118,oil-resistant,JJ
118,reinforced,JJ
118,material,NNS
118,easily,RB
118,damage,VBN
118,heat,NN
119,section,NN
120,machinery,NN
120,pip,VBG
120,system,NNS
120,vessel,NNS
120,construct,VBN
120,january,NNP
120,satisfy,VB
120,requirement,NNS
120,nordic,NNP
120,boat,NNP
120,standard,NNP
120,c6,NN
120,bilge,JJ
120,system,NNS
120,c9,NN
120,oil,NN
120,fuel,NN
120,system,NNS
120,c8,NNP
120,engine,NN
120,installation,NNS
120,c7,NNP
120,c10,NNP
120,rudder,NN
120,propeller,NN
120,arrangement,NNS
121,vessel,NNS
121,construct,VBN
121,january,NNP
121,far,RB
121,possible,JJ
121,satisfy,NN
121,requirement,NNS
121,nordic,NNP
121,boat,NNP
121,standard,NNP
121,chapter,NN
121,c6,NNP
121,bilge,NN
121,system,NNS
122,section,NN
123,electrical,JJ
123,installation,NNS
123,vessel,NNS
123,metre,NNS
123,overall,JJ
123,length,NN
123,construct,VBD
123,january,NNP
123,electrical,JJ
123,installation,NNS
123,voltage,NNS
123,voltage,NN
123,satisfy,VB
123,requirement,NNS
123,nordic,NNP
123,boat,NNP
123,standard,NNP
123,c11,NNP
123,electrical,JJ
123,installation,NNS
124,vessel,NNS
124,metre,NNS
124,overall,JJ
124,length,NN
124,construct,VBD
124,january,NNP
124,electrical,JJ
124,installation,NNS
124,voltage,NNS
124,voltage,NN
124,compliance,NN
124,rule,NNS
124,force,NN
124,time,NN
124,construction,NN
125,vessel,NNS
125,metre,NNS
125,overall,JJ
125,length,NN
125,construct,VBD
125,january,NNP
125,electrical,JJ
125,installation,NNS
125,voltage,NNS
125,voltage,NN
125,satisfy,VB
125,requirement,NNS
125,lay,VBD
125,repealed,JJ
125,regulation,NNS
125,march,NNP
126,electrical,JJ
126,installation,NNS
126,maritime,NNP
126,installation,NNS
127,vessel,NNS
127,metre,NNS
127,overall,JJ
127,length,NN
127,construct,VBD
127,january,NNP
127,electrical,JJ
127,installation,NNS
127,voltage,NNS
127,voltage,NN
127,satisfy,VB
127,requirement,NNS
127,lay,VBD
127,regulation,NNS
127,december,NNP
128,concern,VBG
128,maritime,JJ
128,electrical,JJ
128,installation,NNS
128,lay,VBD
128,norwegian,JJ
128,directorate,NNP
128,civil,NNP
128,protection,NNP
129,section,NN
130,emergency,NNP
130,source,NN
130,power,NN
130,emergency,NN
130,lighting,NN
131,vessel,NNS
131,metre,NNS
131,overall,JJ
131,length,NN
131,construct,VBD
131,january,NNP
131,emergency,NN
131,source,NN
131,power,NN
131,provide,VBG
131,satisfactory,JJ
131,light,VBG
131,least,JJS
131,hour,NNS
131,lighting,NN
131,area,NNS
131,life-saving,JJ
131,appliance,NNS
131,launch,VBG
131,arrangement,NNS
131,lighting,NN
131,alleyway,NNS
131,stairway,NNS
131,exit,NNS
131,life-saving,JJ
131,appliance,NNS
131,sea,NN
131,life-saving,JJ
131,appliance,NNS
131,launch,VBN
131,necessary,JJ
131,navigation,NN
131,light,NNS
131,require,VBN
131,alarm,NN
131,system,NN
132,emergency,NN
132,power,NN
132,provide,VBN
132,following,JJ
132,source,NNS
132,accumulator,NN
132,battery,NN
132,capable,JJ
132,carry,VBG
132,load,NN
132,pursuant,NN
132,first,JJ
132,paragraph,NN
132,recharge,VBG
132,suffer,VBG
132,excessive,JJ
132,voltage,NN
132,drop,NN
132,automatically,RB
132,connect,VBN
132,emergency,NN
132,switchboard,NN
132,main,JJ
132,power,NN
132,fails,NNS
132,generator,NN
132,drive,VBN
132,suitable,JJ
132,type,NN
132,power,NN
132,machinery,NN
132,independent,JJ
132,supply,NN
132,fuel,NN
132,appropriate,JJ
132,start,VBG
132,arrangement,NNS
132,drive,VBN
132,fuel,NN
132,flashpoint,NN
132,less,JJR
133,entire,JJ
133,installation,NN
133,capable,JJ
133,operate,VBG
133,even,RB
133,vessel,NN
133,list,VBN
133,degree,NNS
133,trim,NN
133,vessel,NN
133,degree,NNS
134,switchboard,NNS
134,main,JJ
134,power,NN
134,emergency,NN
134,power,NN
134,clearly,RB
134,mark,VBN
134,place,VBN
134,far,RB
134,practicable,JJ
134,expose,VBN
134,water,NN
134,fire,NN
135,emergency,NN
135,source,NN
135,power,NN
135,possible,JJ
135,place,VBN
135,deck,NN
136,emergency,NN
136,source,NN
136,power,NN
136,place,VBN
136,machinery,NN
136,space,NN
136,place,VBN
136,floor,NN
136,well-ventilated,JJ
136,place,NN
137,emergency,NN
137,source,NN
137,power,NN
137,emergency,NN
137,light,VBG
137,vessel,NNS
137,construct,VBN
137,january,NNP
137,accordance,NN
137,rule,NNS
137,force,NN
137,time,NN
137,construction,NN
138,section,NN
139,equivalent,NNS
139,vessel,NNP
139,construct,VBD
139,pursuant,NN
139,nordic,NNP
139,boat,NNP
139,standard,NNP
139,consider,VBN
139,satisfy,VB
139,requirement,NNS
139,section,NNS
